local;cod;quant;dicofre
Portugal;PT;37234;PT
Continente;1;35946;1
Centro;16;14064;16
Alentejo;18;10015;18
Norte;11;9439;11
Beiras e Serra da Estrela;16J;3320;16J
Baixo Alentejo;184;3165;184
Alentejo Central;187;2622;187
Alto Tâmega;11B;2209;11B
Viseu Dão Lafões;16G;2125;16G
Beira Baixa;16H;2024;16H
Terras de Trás-os-Montes;11E;2020;11E
Região de Coimbra;16E;1858;16E
Alto Alentejo;186;1659;186
Médio Tejo;16I;1579;16I
Oeste;16B;1575;16B
Lezíria do Tejo;185;1453;185
Algarve;15;1437;15
Algarve;150;1437;150
Região de Leiria;16F;1212;16F
Douro;11D;1206;11D
Alto Minho;111;1128;111
Alentejo Litoral;181;1116;181
Área Metropolitana de Lisboa;17;992;17
Área Metropolitana de Lisboa;170;992;170
Ave;119;921;119
Alandroal;1870701;902;870701
Castelo Branco;16H0502;730;6H0502
Cávado;112;692;112
Área Metropolitana do Porto;11A;651;11A
Montalegre;11B1706;615;1B1706
Tâmega e Sousa;11C;612;11C
Odemira;1810211;596;810211
Portalegre;1861214;582;861214
Ribeira de Pena;11B1709;575;1B1709
Fundão;16J0504;549;6J0504
Santarém;1851416;524;851416
Mogadouro;11E0408;521;1E0408
Guarda;16J0907;517;6J0907
Moura;1840210;495;840210
Penamacor;16H0507;461;6H0507
Torres Vedras;16B1113;448;6B1113
Mértola;1840209;444;840209
Serpa;1840213;439;840213
Beja;1840205;422;840205
Sabugal;16J0911;406;6J0911
Terras de Bouro;1120310;398;120310
São Pedro do Sul;16G1816;396;6G1816
União das freguesias de Alandroal (Nossa Senhora da Conceição), São Brás dos Matos (Mina do Bugalho) e Juromenha (Nossa Senhora do Loreto);187070107;393;070107
Arcos de Valdevez;1111601;391;111601
Proença-a-Nova;16H0508;387;6H0508
Região de Aveiro;16D;373;16D
Covilhã;16J0503;372;6J0503
Aguiar da Beira;16G0901;369;6G0901
Castro Daire;16G1803;361;6G1803
Vila Pouca de Aguiar;11B1713;357;1B1713
Almodôvar;1840202;357;840202
Sertã;16I0509;356;6I0509
Ourique;1840212;351;840212
Bragança;11E0402;349;1E0402
Reguengos de Monsaraz;1870711;334;870711
Lourinhã;16B1108;308;6B1108
Santiago Maior;187070103;304;070103
Cuba;1840207;299;840207
Pombal;16F1015;293;6F1015
Macedo de Cavaleiros;11E0405;292;1E0405
Santiago do Cacém;1811509;292;811509
Mondim de Basto;1191705;290;191705
Cuba;184020701;288;020701
Boticas;11B1702;283;1B1702
Celorico da Beira;16J0903;274;6J0903
Cabeceiras de Basto;1190304;268;190304
Chamusca;1851407;268;851407
Seia;16J0912;263;6J0912
Loulé;1500808;262;500808
Mirandela;11E0407;257;1E0407
Castro Marim;1500804;240;500804
Alvadia;11B170901;235;170901
Vila Real;11D1714;233;1D1714
Rio Maior;1851414;229;851414
União das freguesias de Cerva e Limões;11B170908;227;170908
Abrantes;16I1401;225;6I1401
Leiria;16F1009;224;6F1009
Porto de Mós;16F1016;224;6F1016
Coimbra;16E0603;222;6E0603
União das freguesias de Vila Nova de São Bento e Vale de Vargo;184021309;219;021309
Chaves;11B1703;217;1B1703
Ourém;16I1421;217;6I1421
Mafra;1701109;217;701109
Mourão;1870708;216;870708
União das freguesias de Ermelo e Pardelhas;119170510;214;170510
Ponte de Lima;1111607;212;111607
Amarante;11C1301;210;1C1301
Portel;1870709;205;870709
Gouveia;16J0906;202;6J0906
Soure;16E0615;199;6E0615
Alcoutim;1500802;199;500802
Ferreira do Zêzere;16I1411;195;6I1411
Coruche;1851409;195;851409
Alcobaça;16B1001;193;6B1001
Ponte de Sor;1861213;193;861213
União das freguesias de Almodôvar e Graça dos Padrões;184020209;192;020209
Nisa;1861212;192;861212
Redondo;1870710;190;870710
Montemor-o-Novo;1870706;189;870706
Vinhais;11E0412;182;1E0412
Penamacor;16H050710;181;050710
Alenquer;16B1101;180;6B1101
Gavião;1861209;180;861209
Tondela;16G1821;178;6G1821
Trancoso;16J0913;178;6J0913
Terena (São Pedro);187070105;178;070105
Vouzela;16G1824;177;6G1824
Idanha-a-Nova;16H0505;176;6H0505
Alturas do Barroso e Cerdedo;11B170217;173;170217
Melgaço;1111603;170;111603
Oliveira do Hospital;16E0611;168;6E0611
Ansião;16F1003;168;6F1003
Alegrete;186121402;165;121402
Valpaços;11B1712;162;1B1712
União das freguesias de Proença-a-Nova e Peral;16H050807;162;050807
Vila Viçosa;1870714;162;870714
União das freguesias de Nossa Senhora da Vila, Nossa Senhora do Bispo e Silveiras;187070612;161;070612
Silves;1500813;161;500813
Arouca;11A0104;159;1A0104
Granja;187070801;159;070801
Condeixa-a-Nova;16E0604;157;6E0604
Tomar;16I1418;155;6I1418
União das freguesias de Coruche, Fajarda e Erra;185140909;150;140909
Arganil;16E0601;147;6E0601
União das freguesias de Moura (Santo Agostinho e São João Baptista) e Santo Amador;184021009;145;021009
Redondo;187071002;145;071002
Alfândega da Fé;11E0401;142;1E0401
União das freguesias de Salvada e Quintos;184020522;141;020522
Azambuja;1851103;141;851103
União das freguesias de A dos Cunhados e Maceira;16B111321;139;111321
Torres Novas;16I1419;139;6I1419
Belmonte;16J0501;139;6J0501
Covide;112031008;136;031008
Oleiros;16H0506;135;6H0506
Vila Velha de Ródão;16H0511;135;6H0511
União das freguesias de Parreira e Chouto;185140709;135;140709
Águas Belas;16I141101;134;141101
Santana de Cambas;184020905;134;020905
Castro Marim;150080402;134;080402
Penacova;16E0613;132;6E0613
Alvaiázere;16F1002;131;6F1002
Oliveira de Frades;16G1810;131;6G1810
Sobral da Adiça;184021008;130;021008
Estremoz;1870704;130;870704
Fornos de Algodres;16J0905;128;6J0905
Loures;1701107;127;701107
Murça;11D1707;125;1D1707
Palmela;1701508;125;701508
Vieira do Minho;1190311;123;190311
Vale de Cambra;11A0119;123;1A0119
Ourique;184021203;123;021203
União das freguesias de Santiago do Cacém, Santa Cruz e São Bartolomeu da Serra;181150912;122;150912
Vila do Bispo;1500815;122;500815
Tábua;16E0616;121;6E0616
União das freguesias de Serpa (Salvador e Santa Maria);184021308;120;021308
Alcanede;185141604;120;141604
União das freguesias de Reguengo e São Julião;186121412;120;121412
União das freguesias de Safara e Santo Aleixo da Restauração;184021010;118;021010
Sintra;1701111;117;701111
Reguengos de Monsaraz;187071104;117;071104
Alijó;11D1701;116;1D1701
União das freguesias de Arez e Amieira do Tejo;186121211;116;121211
Rio Douro;119030415;114;030415
União das freguesias de Ribeira de Nisa e Carreiras;186121413;114;121413
Viana do Castelo;1111609;113;111609
Cadaval;16B1104;113;6B1104
União das freguesias de Torres Vedras (São Pedro, Santiago, Santa Maria do Castelo e São Miguel) e Matacães;16B111326;113;111326
Miranda do Douro;11E0406;112;1E0406
Vimioso;11E0411;112;1E0411
Sesimbra;1701511;112;701511
Caldas da Rainha;16B1006;111;6B1006
Ulme;185140704;111;140704
Sesimbra (Castelo);170151101;110;151101
Évora;1870705;110;870705
União das freguesias de Vale de Prazeres e Mata da Rainha;16J050436;109;050436
Corte do Pinto;184020902;109;020902
União das freguesias de Garvão e Santa Luzia;184021207;109;021207
União de freguesias da cidade de Santarém;185141633;109;141633
Monsaraz;187071103;108;071103
Vila Verde;1120313;107;120313
União das freguesias do Sabugal e Aldeia de Santo António;16J091145;105;091145
Moimenta da Beira;11D1807;104;1D1807
Viseu;16G1823;104;6G1823
Pinhel;16J0910;104;6J0910
União das freguesias de Mogadouro, Valverde, Vale de Porco e Vilar de Rei;11E040830;102;040830
União das freguesias de São Bartolomeu dos Galegos e Moledo;16B110814;102;110814
Vila Nova de Milfontes;181021111;102;021111
Lousã;16E0607;101;6E0607
União das freguesias de Aldeia do Bispo, Águas e Aldeia de João Pires;16H050713;101;050713
Marvão;1861210;101;861210
Mação;16I1413;100;6I1413
São Salvador e Santa Maria;181021120;100;021120
União das freguesias de São Miguel do Pinheiro, São Pedro de Solis e São Sebastião dos Carros;184020910;100;020910
Tresminas;11B171312;99;171312
Meimão;16H050707;99;050707
Ciladas;187071402;99;071402
União das freguesias de Sobreira Formosa e Alvito da Beira;16H050808;98;050808
Santana da Serra;184021206;97;021206
União das freguesias de Chorense e Monte;112031019;96;031019
União das freguesias de Gondiães e Vilar de Cunhas;119030420;96;030420
Moita dos Ferreiros;16B110803;96;110803
Santo André das Tojeiras;16H050221;96;050221
União das freguesias de Aguiar da Beira e Coruche;16G090114;94;090114
Vila Nova de Paiva;16G1822;94;6G1822
Alcácer do Sal;1811501;94;811501
Sarzedas;16H050223;93;050223
Cinfães;11C1804;91;1C1804
Almagreira;16F101503;91;101503
Glória;187070402;91;070402
Póvoa de Lanhoso;1190309;90;190309
Montargil;186121302;90;121302
São Bartolomeu de Messines;150081305;90;081305
Cantanhede;16E0602;88;6E0602
Grândola;1811505;88;811505
Crato;1861206;88;861206
Sertã;16I050912;87;050912
Castelo de Vide;1861205;87;861205
Odeleite;150080403;87;080403
Tramagal;16I140115;86;140115
Abitureiras;185141601;86;141601
Fortios;186121404;86;121404
União das freguesias de Ribeira de Pena (Salvador) e Santo Aleixo de Além-Tâmega;11B170909;84;170909
União das freguesias de Viade de Baixo e Fervidelas;11B170642;83;170642
Alcanena;16I1402;83;6I1402
Barrancos;1840204;83;840204
Barrancos;184020401;83;020401
Tavira;1500814;83;500814
Águeda;16D0101;82;6D0101
União das freguesias de Crato e Mártires, Flor da Rosa e Vale do Peso;186120607;82;120607
União das freguesias de Campo e Campinho;187071106;82;071106
Montemor-o-Velho;16E0610;81;6E0610
Sátão;16G1817;81;6G1817
Santa Cruz;184020205;81;020205
Cabril;11B170601;80;170601
Ameixial;150080803;80;080803
Vila do Bispo e Raposeira;150081506;80;081506
União das freguesias de Pensalvos e Parada de Monteiros;11B171320;77;171320
União das freguesias de Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo;16J050434;77;050434
São Martinho das Amoreiras;181021107;77;021107
Gondoriz;111160115;76;160115
Monforte da Beira;16H050216;76;050216
Soure;16E061509;75;061509
Aveiras de Cima;185110303;75;110303
Salir;150080807;75;080807
Fafe;1190307;74;190307
Póvoa de Varzim;11A1313;74;1A1313
São Bento;16F101610;74;101610
Portel;187070905;74;070905
Barcelos;1120302;73;120302
São João da Pesqueira;11D1815;73;1D1815
União das freguesias de Chaviães e Paços;111160320;72;160320
Braga;1120303;72;120303
Celorico de Basto;11C0305;72;1C0305
Penela;16E0614;71;6E0614
União das freguesias de Sequeiros e Gradiz;16G090115;71;090115
Montes da Senhora;16H050802;71;050802
Mêda;16J0909;71;6J0909
São Luís;181021106;71;021106
União das freguesias de Santa Cruz da Trapa e São Cristóvão de Lafões;16G181621;70;181621
Relíquias;181021102;70;021102
Vidigueira;1840214;70;840214
Carrazeda de Ansiães;11D0403;68;1D0403
Santiago da Guarda;16F100307;68;100307
União das freguesias de Souto de Aguiar da Beira e Valverde;16G090116;68;090116
Erada;16J050310;68;050310
Valhelhas;16J090747;68;090747
Castro Verde;1840206;68;840206
Lagos;1500807;68;500807
Jou;11D170704;67;170704
Matela;11E041108;67;041108
União das freguesias de São Martinho das Moitas e Covas do Rio;16G181622;67;181622
União das freguesias de Casével e Vaqueiros;185141631;67;141631
Carvalheira;112031004;66;031004
Carrazedo de Montenegro e Curros;11B171232;66;171232
Moita;1701506;66;701506
União das freguesias de Alcoutim e Pereiro;150080206;66;080206
União das freguesias de Adoufe e Vilarinho de Samardã;11D171431;65;171431
Manteigas;16J0908;65;6J0908
Arraiolos;1870702;65;870702
Alvão;11B171319;64;171319
Sernancelhe;11D1818;64;1D1818
Vinhais;11E041235;64;041235
Miranda do Corvo;16E0609;64;6E0609
Mangualde;16G1806;64;6G1806
Sobral de Monte Agraço;16B1112;63;6B1112
Zambujal;16E060410;63;060410
Vale;111160149;62;160149
Vila Nova de Foz Côa;11D0914;62;1D0914
União das freguesias de Arrimal e Mendiga;16F101616;62;101616
Nelas;16G1809;62;6G1809
Loures;170110707;62;110707
União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário;170110919;62;110919
União das freguesias de Santa Clara-a-Nova e Gomes Aires;184020210;62;020210
Monção;1111604;61;111604
União das freguesias de Vilarinho dos Galegos e Ventozelo;11E040832;61;040832
União das freguesias de Parada de Ester e Ester;16G180325;61;180325
União das freguesias de Açores e Velosa;16J090323;61;090323
União das freguesias de Pousafoles do Bispo, Pena Lobo e Lomba;16J091143;61;091143
Arões;11A011901;60;011901
Penafiel;11C1311;60;1C1311
Celas;11E041204;60;041204
Figueira da Foz;16E0605;60;6E0605
União das freguesias de Cebolais de Cima e Retaxo;16H050226;60;050226
União das freguesias de Albernoa e Trindade;184020519;60;020519
Elvas;1861207;60;861207
Nazaré;16B1011;59;6B1011
Vila Nova de Poiares;16E0617;59;6E0617
União das freguesias de Carvalhais e Candal;16G181620;59;181620
Castelo Branco;16H050205;59;050205
União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar;170111123;59;111123
União das freguesias de Alcácer do Sal (Santa Maria do Castelo e Santiago) e Santa Susana;181150107;59;150107
União das freguesias de São Bartolomeu do Outeiro e Oriola;187070910;59;070910
Leomil;11D180709;58;180709
Cabril;16G180303;58;180303
Videmonte;16J090749;58;090749
Mértola;184020904;58;020904
Vila Marim;11D171429;57;171429
Penas Roias;11E040812;57;040812
União das freguesias de Lousã e Vilarinho;16E060708;57;060708
Cortiçada;16G090103;57;090103
Troviscal;16I050913;57;050913
Cortes do Meio;16J050308;57;050308
União das freguesias de Castro Verde e Casével;184020606;57;020606
Amareleja;184021001;57;021001
Faro;1500805;57;500805
Paredes de Coura;1111605;56;111605
São Pedro do Esteval;16H050805;56;050805
Monchique;1500809;56;500809
Torre de Moncorvo;11D0409;55;1D0409
Sever do Vouga;16D0117;55;6D0117
Pampilhosa da Serra;16E0612;55;6E0612
União das freguesias de Torres Novas (São Pedro), Lapas e Ribeira Branca;16I141921;55;141921
Moita;170150603;55;150603
Mourão;187070803;55;070803
Candemil;11C130107;54;130107
Vila Flor;11E0410;54;1E0410
Évora de Alcobaça;16B100108;54;100108
Vila Verde dos Francos;16B110114;54;110114
Góis;16E0606;54;6E0606
Abiul;16F101501;54;101501
Codesseiro;16J090714;54;090714
Ferreira do Alentejo;1840208;54;840208
União das freguesias de Cambeses do Rio, Donões e Mourilhe;11B170636;53;170636
União das freguesias de Degracias e Pombalinho;16E061513;53;061513
Ansião;16F100309;53;100309
Malpica do Tejo;16H050214;53;050214
Alvoco da Serra;16J091201;53;091201
Paredes;11A1310;52;1A1310
Sarraquinhos;11B170629;52;170629
Abela;181150901;52;150901
Belver;186120902;52;120902
Margem;186120905;52;120905
Penedono;11D1812;51;1D1812
Santa Marta de Penaguião;11D1711;51;1D1711
Alcofra;16G182401;51;182401
Caria;16J050102;51;050102
Maçal do Chão;16J090309;51;090309
Alcaria;16J050402;51;050402
União das freguesias de Santo Estêvão e Moita;16J091146;51;091146
União das freguesias de Grândola e Santa Margarida da Serra;181150506;51;150506
Aljustrel;1840201;51;840201
União das freguesias de Malagueira e Horta das Figueiras;187070524;51;070524
Olhão;1500810;51;500810
Salto;11B170626;50;170626
Sabrosa;11D1710;50;1D1710
Reguengo Grande;16B110805;50;110805
União das freguesias de Lourinhã e Atalaia;16B110812;50;110812
Manhouce;16G181607;50;181607
Vila Franca de Xira;1701114;50;701114
Cabeça Gorda;184020504;50;020504
Alcobertas;185141401;50;141401
São Salvador da Aramenha;186121004;50;121004
União das freguesias da Sé e São Lourenço;186121411;50;121411
Martim Longo;150080203;50;080203
União das freguesias de Cabreiros e Albergaria da Serra;11A010422;49;010422
União das freguesias de Parada e Faílde;11E040253;49;040253
União das freguesias de São Miguel, Santa Eufémia e Rabaçal;16E061407;49;061407
Pussos São Pedro;16F100209;49;100209
Santa Comba Dão;16G1814;49;6G1814
União das freguesias de Alvega e Concavada;16I140122;49;140122
Matança;16J090510;49;090510
Milharado;170110911;49;110911
Fráguas;185141405;49;141405
União das freguesias de Gavião e Atalaia;186120906;49;120906
Guimarães;1190308;48;190308
Santa Maria da Feira;11A0109;48;1A0109
Ansiães;11C130103;48;130103
São Martinho do Peso;11E040817;48;040817
Setúbal;1701512;48;701512
Vaqueiros;150080205;48;080205
União das freguesias de São Jorge e Ermelo;111160161;47;160161
Ponte da Barca;1111606;47;111606
Vila do Conde;11A1316;47;1A1316
Marco de Canaveses;11C1307;47;1C1307
Fontes;11D171103;47;171103
União das freguesias de Maxial e Monte Redondo;16B111325;47;111325
Moimentinha;16J091311;47;091311
Cercal;181150903;47;150903
Sines;1811513;47;811513
Freixo de Espada à Cinta;11D0404;46;1D0404
Sezulfe;11E040528;46;040528
Albergaria-a-Velha;16D0102;46;6D0102
Estarreja;16D0108;46;6D0108
Benquerenças;16H050203;46;050203
Unhais da Serra;16J050325;46;050325
União das freguesias de Poceirão e Marateca;170150806;46;150806
Azambuja;185110304;46;110304
Figueiró dos Vinhos;16F1008;45;6F1008
União das freguesias de Monte Real e Carvide;16F100935;45;100935
União das freguesias de Cernache do Bonjardim, Nesperal e Palhais;16I050915;45;050915
Póvoa de São Miguel;184021002;45;021002
Montoito;187071001;45;071001
União das freguesias de Borbela e Lamas de Olo;11D171432;44;171432
União das freguesias de Lamas e Cercal;16B110412;44;110412
São Vicente da Beira;16H050222;44;050222
Vila de Frades;184021404;44;021404
Grijó de Parada;11E040219;43;040219
Ramalhal;16B111311;43;111311
Oleiros-Amieira;16H050614;43;050614
Sarnadas de Ródão;16H051103;43;051103
Fátima;16I142106;43;142106
São Teotónio;181021121;43;021121
União das freguesias de Santa Vitória e Mombeja;184020523;43;020523
Arraiolos;187070201;43;070201
Borba;1870703;43;870703
Soajo;111160146;42;160146
União das freguesias de Prado e Remoães;111160322;42;160322
Chã;11B170604;42;170604
União das freguesias de Remondes e Soutelo;11E040831;42;040831
Peniche;16B1014;42;6B1014
Lagares;16E061106;42;061106
Alvaiázere;16F100208;42;100208
Ladoeiro;16H050505;42;050505
Arronches;1861202;42;861202
Urra;186121410;42;121410
Monchique;150080903;42;080903
Laundos;11A131308;41;131308
Outeiro;11B170619;41;170619
Moledo;16G180313;41;180313
União das freguesias de Freixianda, Ribeira do Fárrio e Formigais;16I142119;41;142119
Colos;181021118;41;021118
União das freguesias de São Vicente do Paul e Vale de Figueira;185141634;41;141634
Viana do Alentejo;1870713;41;870713
Lagoa;11E040516;40;040516
Vila de Ala;11E040826;40;040826
Famalicão;16B101101;40;101101
Atouguia da Baleia;16B101402;40;101402
Batalha;16F1004;40;6F1004
Sul;16G181616;40;181616
Vila Cova à Coelheira;16G182206;40;182206
Almaceda;16H050202;40;050202
Verdelhos;16J050327;40;050327
Castelo Novo;16J050413;40;050413
União das freguesias de Aldeias e Mangualde da Serra;16J090623;40;090623
Montijo;1701507;40;701507
Brinches;184021302;40;021302
Foros de Arrão;186121304;40;121304
Mealhada;16E0111;39;6E0111
Pedrógão Grande;16F1013;39;6F1013
Pelariga;16F101508;39;101508
Perais;16H051102;39;051102
Nossa Senhora das Misericórdias;16I142111;39;142111
Almeida;16J0902;39;6J0902
Inguias;16J050104;39;050104
Telhado;16J050427;39;050427
Guarda;16J090758;39;090758
União das freguesias de Brunhozinho, Castanheira e Sanhoane;11E040829;38;040829
Aveiro;16D0105;38;6D0105
Ferreira de Aves;16G181704;38;181704
União das freguesias de Escalos de Cima e Lousa;16H050228;38;050228
Baleizão;184020502;38;020502
Nossa Senhora da Conceição e São Bartolomeu;187071406;38;071406
Gavieira;111160113;37;160113
Chacim;11E040509;37;040509
Anadia;16D0103;37;6D0103
União das freguesias de Belmonte e Colmeal da Torre;16J050106;37;050106
União das freguesias de Ponte de Sor, Tramaga e Vale de Açor;186121308;37;121308
Vilar da Veiga;112031017;36;031017
União das freguesias de Campanhó e Paradança;119170509;36;170509
São Vicente;11B170334;36;170334
Tarouca;11D1820;36;1D1820
Suçães;11E040729;36;040729
União das Freguesias de Avidagos, Navalho e Pereira;11E040739;36;040739
União das freguesias de Mação, Penhascoso e Aboboreira;16I141309;36;141309
Sardoal;16I1417;36;6I1417
Vila de Rei;16I0510;36;6I0510
Vila Franca do Deão;16J090752;36;090752
Alcaria Ruiva;184020901;36;020901
Rio Maior;185141408;36;141408
Santana;187070906;36;070906
Giões;150080202;36;080202
Silves;150081307;36;081307
Telões;11B171311;35;171311
Morais;11E040521;35;040521
Carvalhais;11E040711;35;040711
União das freguesias de Reriz e Gafanhão;16G180327;35;180327
União das freguesias de Escalos de Baixo e Mata;16H050227;35;050227
Vila Velha de Ródão;16H051104;35;051104
Pinhal Novo;170150803;35;150803
Quinta do Anjo;170150804;35;150804
Sines;181151301;35;151301
Nossa Senhora das Neves;184020506;35;020506
Alter do Chão;1861201;35;861201
Vila Nova de Gaia;11A1317;34;1A1317
Nespereira;11C180409;34;180409
Vilar Chão;11E040118;34;040118
Mortágua;16E1808;34;6E1808
Ventosa;16G182411;34;182411
Várzea dos Cavaleiros;16I050914;34;050914
Prados;16J090312;34;090312
Folgosinho;16J090605;34;090605
Sortelha;16J091133;34;091133
União das freguesias de Sameice e Santa Eulália;16J091231;34;091231
Boavista dos Pinheiros;181021116;34;021116
União das freguesias de Conceição e Estoi;150080507;34;080507
Montaria;111160920;33;160920
União das freguesias de São Julião de Palácios e Deilão;11E040256;33;040256
União das freguesias de Abrigada e Cabanas de Torres;16B110117;33;110117
Arcozelo das Maias;16G181002;33;181002
União das freguesias de Rapa e Cadafaz;16J090326;33;090326
São João Baptista;186120504;33;120504
União das freguesias de Amieira e Alqueva;187070909;33;070909
Valença;1111608;32;111608
Oliveira de Azeméis;11A0113;32;1A0113
União das freguesias de Retorta e Tougues;11A131634;32;131634
União das freguesias de Vilar de Perdizes e Meixide;11B170643;32;170643
Valongo de Milhais;11D170708;32;170708
União das freguesias de Gebelim e Soeima;11E040124;32;040124
Quintela de Lampaças;11E040233;32;040233
Castanheira de Pêra;16F1007;32;6F1007
União das freguesias de Castanheira de Pêra e Coentral;16F100703;32;100703
Mões;16G180312;32;180312
Castelo;16I050903;32;050903
Alvito;1840203;32;840203
Assunção, Ajuda, Salvador e Santo Ildefonso;186120712;32;120712
Bilhó;119170502;31;170502
Rossas;119031113;31;031113
Baião;11C1302;31;1C1302
União das freguesias de Carlão e Amieiro;11D170120;31;170120
Lamego;11D1805;31;1D1805
União das freguesias de Franco e Vila Boa;11E040741;31;040741
Sobral de Monte Agraço;16B111203;31;111203
Lorvão;16E061304;31;061304
Carregal do Sal;16G1802;31;6G1802
Valadares;16G181617;31;181617
Ferreirós do Dão;16G182107;31;182107
Campia;16G182403;31;182403
União das freguesias de São Facundo e Vale das Mós;16I140123;31;140123
Fóios;16J091114;31;091114
União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés;170110922;31;110922
Pias;184021303;31;021303
Cartaxo;1851406;31;851406
Cachopo;150081401;31;081401
Alfarela de Jales;11B171302;30;171302
União das freguesias de Sendim e Atenor;11E040620;30;040620
São Martinho da Cortiça;16E060114;30;060114
União das freguesias de Semide e Rio Vide;16E060906;30;060906
Castro Daire;16G180304;30;180304
Estreito-Vilar Barroco;16H050613;30;050613
Vila de Rei;16I051003;30;051003
Ferro;16J050311;30;050311
Enxames;16J050431;30;050431
União das freguesias de Moimenta da Serra e Vinhó;16J090627;30;090627
Jarmelo São Miguel;16J090759;30;090759
União das freguesias de Ferreira do Alentejo e Canhestros;184020808;30;020808
Vila Verde de Ficalho;184021307;30;021307
São Sebastião;185141411;30;141411
Salvaterra de Magos;1851415;30;851415
União das freguesias de Bensafrim e Barão de São João;150080707;30;080707
União das freguesias de Meixedo e Padornelos;11B170637;29;170637
Quintela;11D181814;29;181814
Poiares (Santo André);16E061703;29;061703
União das freguesias de Malhou, Louriceira e Espinheiro;16I140212;29;140212
Capinha;16J050411;29;050411
União das freguesias de Melo e Nabais;16J090626;29;090626
Santo António das Areias;186121003;29;121003
Sousel;1861215;29;861215
Mora;1870707;29;870707
Loulé (São Clemente);150080808;29;080808
Vila Real de Santo António;1500816;29;500816
Cabaços e Fojo Lobal;111160756;28;160756
Santo Tirso;11A1314;28;1A1314
Morgade;11B170616;28;170616
Turquel;16B100114;28;100114
União das freguesias de Dois Portos e Runa;16B111324;28;111324
União das freguesias de Marrazes e Barosa;16F100934;28;100934
União das freguesias de Cambra e Carvalhal de Vermilhas;16G182413;28;182413
União das freguesias de Idanha-a-Nova e Alcafozes;16H050518;28;050518
Moitas Venda;16I140207;28;140207
União das freguesias de Areias e Pias;16I141111;28;141111
União das freguesias de Cumeada e Marmeleiro;16I050916;28;050916
União das freguesias de Igreja Nova e Cheleiros;170110920;28;110920
Vila Nova da Baronia;184020302;28;020302
União das freguesias de Marmeleira e Assentiz;185141416;28;141416
Montalvão;186121205;28;121205
Viana do Alentejo;187071302;28;071302
Vila Nova de Famalicão;1190312;27;190312
Zoio;11E040249;27;040249
Aljubarrota;16B100120;27;100120
Serpins;16E060704;27;060704
União das freguesias de Penalva de Alva e São Sebastião da Feira;16E061125;27;061125
Penalva do Castelo;16G1811;27;6G1811
Paranhos;16J091208;27;091208
Bucelas;170110702;27;110702
Ermidas-Sado;181150904;27;150904
Almoster;185141606;27;141606
Comenda;186120903;27;120903
Capelins (Santo António);187070104;27;070104
Corval;187071102;27;071102
Caminha;1111602;26;111602
Rio Caldo;112031013;26;031013
Balazar;11A131305;26;131305
União das freguesias de Olo e Canadelo;11C130146;26;130146
Lousada;11C1305;26;1C1305
União das freguesias de São João da Pesqueira e Várzea de Trevões;11D181515;26;181515
Pombeiro da Beira;16E060113;26;060113
Midões;16E061608;26;061608
Louriçal do Campo;16H050212;26;050212
Constância;16I1408;26;6I1408
Cabeçudo;16I050901;26;050901
Mêda, Outeiro de Gatos e Fonte Longa;16J090917;26;090917
Loriga;16J091207;26;091207
Cascais;1701105;26;701105
União das freguesias de Azeitão (São Lourenço e São Simão);170151209;26;151209
Messejana;184020103;26;020103
União das freguesias de Estremoz (Santa Maria e Santo André);187070414;26;070414
Albufeira;1500801;26;500801
Vila Nova de Cacela;150081601;26;081601
Vilar e Viveiro;11B170221;25;170221
Castelo de Paiva;11C0106;25;1C0106
União das freguesias de Silva e Águas Vivas;11E040621;25;040621
Vila Chã de Braciosa;11E040616;25;040616
União das freguesias de Painho e Figueiros;16B110413;25;110413
Óbidos;16B1012;25;6B1012
Sarzedo;16E060115;25;060115
União das freguesias de Covas e Vila Nova de Oliveirinha;16E061617;25;061617
União das freguesias de Póvoa de Rio de Moinhos e Cafede;16H050231;25;050231
Sardoal;16I141703;25;141703
União das freguesias de Casais e Alviobeira;16I141818;25;141818
Alvendre;16J090705;25;090705
União das freguesias de São João das Lampas e Terrugem;170111127;25;111127
Pardais;187071404;25;071404
Quelfes;150081005;25;081005
União das freguesias de Moncarapacho e Fuseta;150081006;25;081006
São Brás de Alportel;1500812;25;500812
São Brás de Alportel;150081201;25;081201
Sagres;150081504;25;081504
Serdedelo;111160746;24;160746
Cantelães;119031105;24;031105
União das freguesias de Pópulo e Ribalonga;11D170122;24;170122
União das freguesias de Lavandeira, Beira Grande e Selores;11D040323;24;040323
União das freguesias de Ferradosa e Sendim da Serra;11E040123;24;040123
Azinhoso;11E040801;24;040801
Benedita;16B100105;24;100105
União das freguesias de Campelos e Outeiro da Cabeça;16B111322;24;111322
Macinhata do Vouga;16D010112;24;010112
União das freguesias de Cantanhede e Pocariça;16E060220;24;060220
Nogueira do Cravo;16E061111;24;061111
Serro Ventoso;16F101613;24;101613
Pena Verde;16G090109;24;090109
Salvador;16H050711;24;050711
São Pedro de Tomar;16I141813;24;141813
União das freguesias de Alhandra, São João dos Montes e Calhandriz;170111412;24;111412
Fronteira;1861208;24;861208
Rebordões (Santa Maria);111160744;23;160744
União das freguesias de Barroselas e Carvoeiro;111160941;23;160941
