local;cod;quant;dicofre
União das freguesias de Távora e Pereiro;11D181921;1;181921
União das freguesias de Gouviães e Ucanha;11D182011;1;182011
Seixas;11D091415;1;091415
Vale de Prados;11E040534;1;040534
Santa Bárbara;16B110806;1;110806
Nazaré;16B101102;1;101102
Amoreira;16B101202;1;101202
Cortegaça;16D011502;1;011502
Maceda;16D011504;1;011504
Pessegueiro do Vouga;16D011704;1;011704
São Caetano;16E060215;1;060215
Brasfemes;16E060309;1;060309
Torres do Mondego;16E060329;1;060329
Vila Verde;16E060513;1;060513
Praia de Mira;16E060804;1;060804
Ereira;16E061014;1;061014
Lavegadas;16E061702;1;061702
Campelo;16F100803;1;100803
Coimbrão;16F100909;1;100909
Rio de Moinhos;16G181707;1;181707
União das freguesias de Águas Boas e Forles;16G181713;1;181713
Madeirã;16H050606;1;050606
União das freguesias de Casegas e Ourondo;16J050334;1;050334
Porto da Carne;16J090732;1;090732
Sazes da Beira;16J091219;1;091219
Falagueira-Venda Nova;170111515;1;111515
União das freguesias de Gaio-Rosário e Sarilhos Pequenos;170150608;1;150608
Barrosa;185140504;1;140504
Amiais de Baixo;185141607;1;141607
Porches;150080604;1;080604
Alvor;150081101;1;081101
Vile;111160220;0;160220
Santa Comba;111160742;0;160742
Alvelos;112030208;0;030208
Arcozelo;112030209;0;030209
Areias;112030210;0;030210
Carvalhal;112030220;0;030220
Carvalhas;112030221;0;030221
Fornelos;112030234;0;030234
Galegos (Santa Maria);112030268;0;030268
Galegos (São Martinho);112030272;0;030272
Gilmonde;112030237;0;030237
Lama;112030242;0;030242
Manhente;112030245;0;030245
Moure;112030252;0;030252
Paradela;112030257;0;030257
Remelhe;112030263;0;030263
Rio Covo (Santa Eugénia);112030265;0;030265
Tamel (São Veríssimo);112030277;0;030277
Ucha;112030282;0;030282
União das freguesias de Carreira e Fonte Coberta;112030295;0;030295
Vila Seca;112030287;0;030287
Figueiredo;112030315;0;030315
Gualtar;112030319;0;030319
Padim da Graça;112030330;0;030330
União das freguesias de Escudeiros e Penso (Santo Estêvão e São Vicente);112030369;0;030369
União das freguesias de Guisande e Oliveira (São Pedro);112030372;0;030372
União das freguesias de Merelim (São Pedro) e Frossos;112030375;0;030375
União das freguesias de Apúlia e Fão;112030616;0;030616
Basto;119030404;0;030404
Arões (Santa Cristina);119030726;0;030726
Aldão;119030801;0;030801
Azurém;119030804;0;030804
Creixomil;119030813;0;030813
Longos;119030827;0;030827
Moreira de Cónegos;119030831;0;030831
Nespereira;119030832;0;030832
Pinheiro;119030836;0;030836
Polvoreira;119030837;0;030837
Sande (São Martinho);119030858;0;030858
Selho (São Cristóvão);119030850;0;030850
União das freguesias de Briteiros Santo Estêvão e Donim;119030879;0;030879
União das freguesias de Candoso São Tiago e Mascotelos;119030881;0;030881
União das freguesias de Sande Vila Nova e Sande São Clemente;119030887;0;030887
União das freguesias de Serzedo e Calvos;119030889;0;030889
União das freguesias de Tabuadelo e São Faustino;119030891;0;030891
Urgezes;119030871;0;030871
Galegos;119030912;0;030912
Santo Emilião;119030922;0;030922
Parada de Bouro;119031111;0;031111
Gavião;119031216;0;031216
Mogege;119031225;0;031225
Oliveira (São Mateus);119031242;0;031242
Riba de Ave;119031234;0;031234
União das freguesias de Avidos e Lagoa;119031252;0;031252
União das freguesias de Esmeriz e Cabeçudos;119031254;0;031254
União das freguesias de Lemenhe, Mouquim e Jesufrei;119031256;0;031256
União das freguesias de Caldas de Vizela (São Miguel e São João);119031408;0;031408
Vizela (Santo Adrião);119031406;0;031406
Paramos;11A010704;0;010704
Silvalde;11A010705;0;010705
Nogueira e Silva Escura;11A130620;0;130620
Pedrouços;11A130617;0;130617
Cesar;11A011302;0;011302
Macieira de Sarnes;11A011305;0;011305
São Martinho da Gândara;11A011315;0;011315
São Roque;11A011318;0;011318
Cristelo;11A131009;0;131009
Louredo;11A131014;0;131014
Paranhos;11A131210;0;131210
Ramalde;11A131211;0;131211
União das freguesias de Aldoar, Foz do Douro e Nevogilde;11A131216;0;131216
Laundos;11A131308;0;131308
Rates;11A131311;0;131311
Arrifana;11A010902;0;010902
Rio Meão;11A010921;0;010921
Santa Maria de Lamas;11A010925;0;010925
São Paio de Oleiros;11A010918;0;010918
Aves;11A131405;0;131405
Aveleda;11A131603;0;131603
Fajozes;11A131607;0;131607
Guilhabreu;11A131611;0;131611
Macieira da Maia;11A131614;0;131614
Modivas;11A131617;0;131617
União das freguesias de Retorta e Tougues;11A131634;0;131634
Vilar de Pinheiro;11A131630;0;131630
Vilar de Andorinho;11A131723;0;131723
Reigoso;11B170625;0;170625
Possacos;11B171216;0;171216
Frende;11C130204;0;130204
Idães;11C130306;0;130306
Pinheiro;11C130314;0;130314
Sendim;11C130324;0;130324
União das freguesias de Torrados e Sousa;11C130337;0;130337
União das freguesias de Vila Fria e Vizela (São Jorge);11C130340;0;130340
Rio Mau;11C131138;0;131138
Sebolido;11C131134;0;131134
Pinhão;11D170109;0;170109
Sanfins do Douro;11D170112;0;170112
Santa Eugénia;11D170113;0;170113
São Mamede de Ribatua;11D170114;0;170114
União das freguesias de Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas;11D170123;0;170123
Folgosa;11D180106;0;180106
Queimada;11D180109;0;180109
Queimadela;11D180110;0;180110
Santa Cruz;11D180111;0;180111
União das freguesias de Aricera e Goujoim;11D180121;0;180121
Vacalar;11D180118;0;180118
Linhares;11D040308;0;040308
Marzagão;11D040309;0;040309
Cambres;11D180505;0;180505
Samodães;11D180519;0;180519
Sande;11D180520;0;180520
Várzea de Abrunhais;11D180523;0;180523
Oliveira;11D170403;0;170403
Baldos;11D180705;0;180705
Castelo;11D180708;0;180708
Sever;11D180719;0;180719
Fontelas;11D170802;0;170802
Loureiro;11D170805;0;170805
União das freguesias de Peso da Régua e Godim;11D170815;0;170815
Vilarinho dos Freires;11D170810;0;170810
Celeirós;11D171001;0;171001
União das freguesias de Provesende, Gouvães do Douro e São Cristóvão do Douro;11D171016;0;171016
Vilarinho de São Romão;11D171015;0;171015
Alvações do Corgo;11D171101;0;171101
Sever;11D171110;0;171110
União das freguesias de Lobrigos (São Miguel e São João Baptista) e Sanhoane;11D171111;0;171111
Castanheiro do Sul;11D181501;0;181501
Nagozelo do Douro;11D181504;0;181504
Vale de Figueira;11D181511;0;181511
Faia;11D181806;0;181806
Chavães;11D181904;0;181904
Desejosa;11D181905;0;181905
Granja do Tedo;11D181906;0;181906
Longa;11D181908;0;181908
Valença do Douro;11D181917;0;181917
Custóias;11D091405;0;091405
Abaças;11D171401;0;171401
Mateus;11D171415;0;171415
Caravelas;11E040710;0;040710
Sampaio;11E041011;0;041011
Pó;16B100505;0;100505
Peniche;16B101407;0;101407
Freiria;16B111306;0;111306
Ribeira de Fráguas;16D010206;0;010206
Gafanha da Encarnação;16D011005;0;011005
Gafanha do Carmo;16D011007;0;011007
Esmoriz;16D011503;0;011503
Ouca;16D011805;0;011805
Santo André de Vagos;16D011810;0;011810
União das freguesias de Cepos e Teixeira;16E060119;0;060119
Buarcos;16E060520;0;060520
União das freguesias de Cadafaz e Colmeal;16E060606;0;060606
Carapelhos;16E060803;0;060803
Seixo;16E060802;0;060802
Cabril;16E061201;0;061201
Portela do Fojo-Machio;16E061212;0;061212
União das freguesias de Gesteira e Brunhós;16E061514;0;061514
Freixiosa;16G180608;0;180608
Quintela de Azurara;16G180614;0;180614
Cambas;16H050603;0;050603
Isna;16H050605;0;050605
Orvalho;16H050609;0;050609
Sarnadas de São Simão;16H050610;0;050610
Carvalhal;16I140119;0;140119
Atalaia;16I142001;0;142001
Aldeia de São Francisco de Assis;16J050302;0;050302
São Jorge da Beira;16J050318;0;050318
Sobral de São Miguel;16J050322;0;050322
Gonçalo Bocas;16J090721;0;090721
Vascoveiro;16J091027;0;091027
Teixeira;16J091221;0;091221
Samouco;170150202;0;150202
União das freguesias de Laranjeiro e Feijó;170150315;0;150315
Águas Livres;170111513;0;111513
Encosta do Sol;170111514;0;111514
União das freguesias de Barreiro e Lavradio;170150410;0;150410
Ajuda;170110601;0;110601
Alcântara;170110602;0;110602
Belém;170110658;0;110658
Benfica;170110608;0;110608
Campo de Ourique;170110659;0;110659
Marvila;170110621;0;110621
Santa Maria Maior;170110665;0;110665
União das freguesias de Moscavide e Portela;170110726;0;110726
União das freguesias de Sacavém e Prior Velho;170110727;0;110727
União das freguesias de Santo António dos Cavaleiros e Frielas;170110730;0;110730
União das freguesias de Baixa da Banheira e Vale da Amoreira;170150607;0;150607
União das freguesias de Póvoa de Santo Adrião e Olival Basto;170111609;0;111609
Porto Salvo;170111009;0;111009
União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;170111012;0;111012
União das freguesias de Carnaxide e Queijas;170111013;0;111013
Quinta do Conde;170151103;0;151103
Sesimbra (Santiago);170151102;0;151102
Sado;170151208;0;151208
União das freguesias de Agualva e Mira-Sintra;170111122;0;111122
União das freguesias de Massamá e Monte Abraão;170111125;0;111125
União das freguesias do Cacém e São Marcos;170111124;0;111124
Comporta;181150106;0;150106
Carvalhal;181150505;0;150505
Valada;185140605;0;140605
Biscainho;185140907;0;140907
Borba (São Bartolomeu);187070304;0;070304
União das freguesias de Évora (São Mamede, Sé, São Pedro e Santo Antão);187070523;0;070523
Altura;150080404;0;080404
Montenegro;150080506;0;080506
Ferragudo;150080602;0;080602
Olhão;150081003;0;081003
Armação de Pêra;150081303;0;081303
Monte Gordo;150081603;0;081603
